,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2020-05-22 22:49:13+00:00,1263965165130780675,"On duty , work in #covid_19 #covid19 #covid @ Amaithi Bihar https://t.co/oxQfKLtQLd",india,,0,0,"['covid_19', 'covid19', 'covid']",41,False
1,2020-05-22 21:07:54+00:00,1263939669689073666,"Happy Eid-ul-Fitr for Everyone's🎉

pray in your Eid prayers to get rid of this Pandemic (covid-19)

#Eid #Pray  #Covid-19 #u.a.e https://t.co/Wz1XUoi4Ob",United Arab Emirates,,0,0,"['Eid', 'Pray', 'Covid', 'u']",8,False
2,2020-05-22 19:45:52+00:00,1263919022296281089,"Soon we will see actors endorsing beauty products with mask.

#bollywoodactress #COVID #beautyproducts #beautyblogger","Mumbai, India",,0,1,"['bollywoodactress', 'COVID', 'beautyproducts', 'beautyblogger']",129,False
3,2020-05-22 18:40:13+00:00,1263902504712011792,"Postponed exams of classes 10, 12 to be held in Kerala, India from May 26: Kerala CM Pinarayi Vijayan. 
#COVID19 #lockdown  #coronavirus #Kerala #COVIDー19 #BreakingNews #volftv #thevoiceofliberty #COVID #CoronaUpdates #India #Exams2020 https://t.co/5GvphDDxWY",worldwide,,2,3,"['COVID19', 'lockdown', 'coronavirus', 'Kerala', 'COVIDー19', 'BreakingNews', 'volftv', 'thevoiceofliberty', 'COVID', 'CoronaUpdates', 'India', 'Exams2020']",483,False
4,2020-05-22 17:57:30+00:00,1263891754421551110,"Mongolia has requested for Remdesivir used in #COVID treatment from Indian companies. Reporting.
@IndiainMongolia https://t.co/0UnG03rQ2s","New Delhi, India",,7,53,['COVID'],79460,False
5,2020-05-22 17:48:29+00:00,1263889481649852421,"When can a breastfeeding mother nurse her baby if she is suspected or confirmed with COVID-19?

#keep_breastfeeding #covid #breastfeeding #baby #immune #staypositive #stayhome #uae #sharjahbabyandfamilyfriendly https://t.co/SV4TED6kEB","Sharjah,United Arab Emirates",,0,0,"['keep_breastfeeding', 'covid', 'breastfeeding', 'baby', 'immune', 'staypositive', 'stayhome', 'uae', 'sharjahbabyandfamilyfriendly']",5543,False
6,2020-05-22 17:46:02+00:00,1263888866559262722,thanks @goonj for reaching out and supporting famlies who are in immediate need ..#covid-19 https://t.co/GTGCPwo3I3,London,,0,4,['covid'],202,False
7,2020-05-22 17:44:56+00:00,1263888590481903616,"Breast pumps are among the tools that make it easier for the mother to pump breast milk and store it for the baby to give him later, and in order to preserve it correctly you have to follow the following procedures

#keep_breastfeeding #covid  #uae #sharjahbabyandfamilyfriendly https://t.co/K4HUx8eEki","Sharjah,United Arab Emirates",,0,1,"['keep_breastfeeding', 'covid', 'uae', 'sharjahbabyandfamilyfriendly']",5543,False
8,2020-05-22 17:38:18+00:00,1263886920234545152,"When? Have been reading abt it 3 days in a row. how long does it take to create a centralized data base of beds, any mid level techie can do it..my holiday packages are cheaper than the Pvt hospi #COVID packages #Mumbai #privatehospital #Maharashtra https://t.co/THOkd9UdEE",Mumbai,,1,2,"['COVID', 'Mumbai', 'privatehospital', 'Maharashtra']",715,False
9,2020-05-22 17:37:56+00:00,1263886829884825601,"22nd May is our 8th Day.750 #MigrantWorkers served Tomato rice,Raita,watermelon,biscuits,buttermilk.200 served Poori by Santnirankari ChaFoundation. Providing restrooms &amp; soap for bath. #COVID 
@AmitShah @BJP4Andhra @rammadhavbjp @narendramodi @klnbjp @JPNadda @nsitharaman https://t.co/Mfbeh0IgzO","Vishakhapatnam, India",,0,2,"['MigrantWorkers', 'COVID']",81,False
10,2020-05-22 17:29:02+00:00,1263884589291974656,No reason to deprive the dead of last rites: Bombay HC junks pleas against burial in Mumbai cemeteries on fear of COVID-19 spread from soil https://t.co/cElRspgZAe #Bombay High Court #COVID-19 #COVID-19 fallout #Right to decent burial #COVID-19 crisis,Colombo 3,,0,1,"['Bombay', 'COVID', 'COVID', 'Right', 'COVID']",913,False
11,2020-05-22 16:42:11+00:00,1263872796767199232,Please support #contractual  #nurses under #DRME #Punjab #FrontlineWarriors #Covid-19 @RahulGandhi @capt_amarinder @BrahmMohindra @court_india https://t.co/ZISvqRMdRU,,,1,3,"['contractual', 'nurses', 'DRME', 'Punjab', 'FrontlineWarriors', 'Covid']",95,False
12,2020-05-22 16:24:21+00:00,1263868311810592768,"@WisdenCricket @sachin_rt's retirement was the biggest event at #Wankhede.  It was a celebration of his contribution to #Cricket.  I was happy &amp; sad then!

I have never missed any opportunity to see him play after that.  He was supposed to play few games in #Pune but #COVID didnt allow! #SRT","Pune, India",,1,3,"['Wankhede', 'Cricket', 'Pune', 'COVID', 'SRT']",194,False
13,2020-05-22 16:18:59+00:00,1263866962251317248,"Three more #coronavirus cases have been detected in #Assam. 

One each from Nagaon, Sivasagar and Tinsukia.

#COVID #COVIDー19 https://t.co/Zs7oftdIzy",Guwahati,,3,29,"['coronavirus', 'Assam', 'COVID', 'COVIDー19']",57058,True
14,2020-05-22 16:17:54+00:00,1263866689130762240,"#Coronavirus | 26 Coronavirus positive cases have been detected at Sarusajai Quarantine Centre, #Guwahati on May 22.

#Assam @himantabiswa
#COVID #COVIDー19
https://t.co/80sDiqhfWp",Guwahati,,1,15,"['Coronavirus', 'Guwahati', 'Assam', 'COVID', 'COVIDー19']",57058,True
15,2020-05-22 16:06:10+00:00,1263863736353329153,A token of appreciation for all the #members of #SXCCAA South Zone Chapter and Chapter’s #COVID-19 #Warriors for their selfless #support and voluntary #contributions for the… https://t.co/vfyJUlHi6i,bangalore,,0,0,"['members', 'SXCCAA', 'COVID', 'Warriors', 'support', 'contributions']",436,False
16,2020-05-22 15:59:40+00:00,1263862097747812352,"Commonwealth @commonwealthsec Secretary-General Patricia @PScotlandCSG says India PM @narendramodi led from the beginning and  ""followed WHO guidelines really faithfully""; Explaining,""#Lockdown by India was necessary to keep people safe""
#COVID https://t.co/sQKpTLiY6I","New Delhi, India",,2,11,"['Lockdown', 'COVID']",79460,False
17,2020-05-22 15:40:04+00:00,1263857168601645057,"Now Corona found in Swines too. 
@JhaSanjay @republic  @AmitShahArmy @Republic_Bharat @_sabanaqvi @ReallySwara @IndiaToday @ManishTewari @htTweets @timesofindia @TimesNow #Covid_19 #COVIDー19 #COVID #covidinanimals #covidinswines https://t.co/xy6PXUlGdG",India,,0,1,"['Covid_19', 'COVIDー19', 'COVID', 'covidinanimals', 'covidinswines']",133,False
18,2020-05-22 15:30:37+00:00,1263854786958458880,"Support @tcfindia in providing PPE Kits to front-line #Medical professionals &amp; #Healthcare workers during this #pandemic ⚡ Contribute👉 https://t.co/oeZ31cjyBc ⚡

#kerala #covid #Karnataka #maharashtra… https://t.co/O6DjkSwhn8","Karnataka, India ",,1,2,"['Medical', 'Healthcare', 'pandemic', 'kerala', 'covid', 'Karnataka', 'maharashtra']",764,False
19,2020-05-22 14:32:14+00:00,1263840094856916993,"Yes, we survived yet again 🙏🏻 #amphan #super #cyclone #bengal #2020
#helpfightcoronavirus #COVID #stayhome
#natural #disaster #survivor #hope #lightacandle #light #photography @ Picnic Garden,Kolkata https://t.co/VqgjVw2aUK","Dubai, United Arab Emirates",,0,0,"['amphan', 'super', 'cyclone', 'bengal', 'helpfightcoronavirus', 'COVID', 'stayhome', 'natural', 'disaster', 'survivor', 'hope', 'lightacandle', 'light', 'photography']",40,False
20,2020-05-22 13:54:59+00:00,1263830720490995712,"We wore PPE about 2 hrs and i totally exhausted.!Then think abt doctors.!More than 8-10 hrs with PPE How they r treating #COVID peciants in ICU,General wards, Maternity wards.?Report frm inside the Sion hospital on @IndiaToday tonight 8 &amp; 9pm. @TanushreePande @sahiljoshii #Mumbai https://t.co/Ai99XkbYCf","Mumbai, India",,4,15,"['COVID', 'Mumbai']",665,False
21,2020-05-22 13:53:51+00:00,1263830434661556227,"And Mayday it was !!! 

Such heart wrenching news. Pakistan international Airlines #PK8303 crash 

Prayers Prayers Prayers🙏 

Same day 10 years back was our Mangalore B737 crash  

2020 🙏 #Covid #Cyclone #Crash 🙏","New Delhi, India",,27,94,"['PK8303', 'Covid', 'Cyclone', 'Crash']",6951,False
22,2020-05-22 13:31:24+00:00,1263824785710223360,@ImranIsmailPTI @ImranKhanPTI Saddest horrible news #PIAPlanCrash #PlaneCrash in #Karachi May Allah grant heaven to departed souls&amp; give Saber to their family&amp; friends to overcome this huge uncovered loss on #Jummahtulwida #Ramazan also end with tears not by #COVID but mismanagement #Pakistanis #Pakistan 💔💔 https://t.co/GruaZxaWF8,"Islamabad, Pakistan",,0,0,"['PIAPlanCrash', 'PlaneCrash', 'Karachi', 'Jummahtulwida', 'Ramazan', 'COVID', 'Pakistanis', 'Pakistan']",1291,False
