,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2021-01-25 19:10:00+00:00,1353782190656659456,"The bleeding sun!

#Lahore #Pakistan #nature #photography #nikon #canon #sunset #evening #health #covid @ Lahore, Pakistan https://t.co/fHTRiOJGAH","Lahore, Pakistan",,0,0,"['Lahore', 'Pakistan', 'nature', 'photography', 'nikon', 'canon', 'sunset', 'evening', 'health', 'covid']",394,False
1,2021-01-25 16:43:35+00:00,1353745343121244165,"State had 375 new #covid cases and 3 deaths on Sunday. Bluru had 200 of them with 2 deaths. Mysuru had 1 death. As usual less number of tests done (general trend on Sundays): 59,427 +vity rate: 0.63% @ChitraSundaram7 @scooban @Amit_A_Tiwari @dr_asr @SunithaNahar @sun_usind","Bengaluru, India",,6,8,['covid'],4105,True
2,2021-01-25 13:53:12+00:00,1353702462637531136,"Protesters of new #lockdown measures in the Netherlands burn cars and #COVID-19 testing sites, and fight with police | @NPR https://t.co/tamLMwWpIt","Chiang Mai, Thailand",,0,0,"['lockdown', 'COVID']",1085,False
3,2021-01-25 11:01:54+00:00,1353659352675041281,"India extends #covid vaccination drive to foreign missions, requesting them to respond to offer by 29th January. https://t.co/em8RRSFQ53  @wionews","Washington, DC",,6,31,['covid'],79792,False
4,2021-01-25 10:23:57+00:00,1353649803410903041,"It's high time, the movie stars undergo counseling......
Thanks to #COVID ~ their professional life could have hit...
#JayashreeRamaiah https://t.co/AbGPMhDNyh","Bengaluru South, India",,0,2,"['COVID', 'JayashreeRamaiah']",6193,False
5,2021-01-25 07:01:23+00:00,1353598827383685120,"India 🇮🇳 to begin COVID-19 vaccine exports to Saudi 🇸🇦, Morocco 🇲🇦
#Morocco #Maroc #المغرب #Africa #India #भारतवर्ष #KSA #Saudi #SaudiArabia #COVID #COVID19 #Coronavirus #vaccine #vaccination 
 https://t.co/dczLk5etUW via @Zawya","Abu Dhabi, United Arab Emirate",,0,0,"['Morocco', 'Maroc', 'المغرب', 'Africa', 'India', 'भारतवर्ष', 'KSA', 'Saudi', 'SaudiArabia', 'COVID', 'COVID19', 'Coronavirus', 'vaccine', 'vaccination']",373,False
6,2021-01-25 05:18:11+00:00,1353572855087157248,"@WHO ranks Rajasthan as the best prepared state for #COVIDVaccination 
In Rajasthan arround 97% #covid vaccine were utilised during the first 3 days Against the target of 90%
Leading the charge.💪 https://t.co/Lgpo4waVUt","Ranchi, India",,0,1,"['COVIDVaccination', 'covid']",166,False
7,2021-01-25 05:13:54+00:00,1353571778313003009,"Why do we need a #vaccine?
 Vaccines teach our bodies to fight the infection by stopping us from catching #coronavirus, or at least making #Covid less deadly.

Having a vaccine, alongside better treatments, is ""the"" exit strategy.
#keepsmiling🙂
#drseemagoyaldentalclinic https://t.co/eR3f95LCAG",India,,0,0,"['vaccine', 'coronavirus', 'Covid', 'keepsmiling', 'drseemagoyaldentalclinic']",311,False
8,2021-01-25 03:53:36+00:00,1353551569892110338,"Health Insurance for all (health insurance awareness)

#healthinsurance #insurance #lifeinsurance #health #healthcare #insuranceagent #covid #carinsurance #insurancebroker #businessinsurance #investment #medicare #financialplanning #insuranceagency #business  #homeinsurance https://t.co/SouEeu6bpa",raipur,,0,0,"['healthinsurance', 'insurance', 'lifeinsurance', 'health', 'healthcare', 'insuranceagent', 'covid', 'carinsurance', 'insurancebroker', 'businessinsurance', 'investment', 'medicare', 'financialplanning', 'insuranceagency', 'business', 'homeinsurance']",563,False
9,2021-01-25 23:59:39+00:00,1353855080403972096,"As a normal human just trying to follow #Covid rules, I admit to being confused. Our President says we are in a #NationalEmergency (which I believe) and we are being told to wear two or medical grade masks; #Massachusetts and #California just removed restrictions.   🤷🏻‍♀️","Worcester, MA",,0,1,"['Covid', 'NationalEmergency', 'Massachusetts', 'California']",715,False
10,2021-01-25 23:39:34+00:00,1353850025357549569,"@tleehumphrey I’m not an anti-masker, quite the contrary, but this is getting silly. If two masks are better than one then three must be better than two.  Why not go full bubble helmet while we are at it... Getting tired of the ‘Vid... #masks #COVID https://t.co/UwWc4xMeVf",Vancouver,,0,1,"['masks', 'COVID']",152,False
11,2021-01-25 23:17:16+00:00,1353844414360268801,Is it possible that the whole world is going to find out that #covid isn't even real,"Bothell, WA",,0,0,['covid'],92,False
12,2021-01-25 23:01:39+00:00,1353840486285365249,"If you’ve travelled internationally in the past 10months, you’re the epitome of selfish. Now we’re dealing with new strains of #covid because you needed a little getaway. GFY","Calgary, Alberta",,5,35,['covid'],5454,False
13,2021-01-25 22:57:11+00:00,1353839360819425282,I vote to rename all Los Angels restaurants “The Last Supper” #StayAtHome #covid,"Los Angeles, CA, USA",,0,2,"['StayAtHome', 'covid']",882,False
14,2021-01-25 22:56:29+00:00,1353839186630111232,"First U.S. case of highly transmissible Brazil coronavirus variant identified in Minnesota
By Joel Achenbach #Covid_19 #COVID #coronavirus #CovidVaccine #USA #news #media #women #men #mondaythoughts #

https://t.co/iMHIQG7c5M",,,0,1,"['Covid_19', 'COVID', 'coronavirus', 'CovidVaccine', 'USA', 'news', 'media', 'women', 'men', 'mondaythoughts']",2058,False
15,2021-01-25 22:55:15+00:00,1353838875529990144,A lot of questions are being asked about the financial situation of @pepperdine in #COVID. Here are answers @amowreader @PeppGraphic https://t.co/BypV0zNbzc,Los Angeles,,1,8,['COVID'],1437,False
16,2021-01-25 22:37:49+00:00,1353834488481124353,"I’m reluctant to admit it, but I’m enjoying this show very much. I suppose that #COVID has us all making streaming-exceptions. 🤦🏻‍♂️ #durrelsincorfu @ Bethesda, Maryland https://t.co/q86XrJvWCE","Washington, DC",,0,0,"['COVID', 'durrelsincorfu']",2090,False
17,2021-01-25 22:21:18+00:00,1353830330273157123,#Budweiser this co has great commercials - all about #america.  The #9/11 was beautiful.  The #youcandoit &amp; of course gorgeous horses but this year no #SuperBowl2021 commercial instead a we all are working together to make this #Covid safer and get your vaccine. Bravo &amp; beautiful,,,0,1,"['Budweiser', 'america', 'youcandoit', 'SuperBowl2021', 'Covid']",4912,False
18,2021-01-25 22:12:52+00:00,1353828209842937857,"How many COVID nasal swabs have y’all had? I had my 10th. 
#Covid_19 #coronavirus #CovidTesting #CoronaVirusUpdates #COVID #NYC #NYCTestandTrace","Brooklyn, NY",,0,1,"['Covid_19', 'coronavirus', 'CovidTesting', 'CoronaVirusUpdates', 'COVID', 'NYC', 'NYCTestandTrace']",1033,False
19,2021-01-25 21:33:32+00:00,1353818309767127040,"Only 6 COVID-related personal injury cases in FL according to @floridajustice, more than 1.6 million positive and 25,000+ dead from  #COVID in the state and #SB72 #COVID #LiabilityImmunity is the first thing that #FLLegislators are working on. #ShameOnYouFL",FL People’s Advocacy Center,,0,0,"['COVID', 'SB72', 'COVID', 'LiabilityImmunity', 'FLLegislators', 'ShameOnYouFL']",16,False
