,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2020-11-08 20:14:24+00:00,1325532140293906432,@KamalaHarris Vice President (elect)  will take the fight further to contain #COVID Several women premiers have already proved their mettle than their male counterpart. #ShenergyWarrior https://t.co/iBin2t9Tmc https://t.co/lvKJBrYswS,"New Delhi, India",,0,0,"['COVID', 'ShenergyWarrior']",8995,False
1,2020-11-08 19:57:12+00:00,1325527814393655296,"@Transition46 priorities:
1. Tackle #COVID pandemic in #USA
2. Increase #h1bvisa limit &amp; special considerations to all #healthcareworkers
3. Special Entrepreneurship Projects to increase jobs &amp; economy
4. Justice for Indians &amp; their kids- Remove country cap #S386IsGoodForAmerica","Surat, Gujarat",,0,1,"['COVID', 'USA', 'h1bvisa', 'healthcareworkers', 'S386IsGoodForAmerica']",253,False
2,2020-11-08 19:45:24+00:00,1325524844293730304,"@realDonaldTrump got the full 2020 experience: got #Corona, lost his job, and gets evicted!!

#2020Elections #Covid19 #COVID #LoserInChief #POTUS45",Sri Lanka,,0,0,"['Corona', '2020Elections', 'Covid19', 'COVID', 'LoserInChief', 'POTUS45']",252,False
3,2020-11-08 18:08:06+00:00,1325500357062008832,"Where is #COVID 
Indian streets full with purchase on #DiwaliOffers #Diwali2020 #Diwali https://t.co/8NOoQKg5ZX",New Delhi : India,,0,0,"['COVID', 'DiwaliOffers', 'Diwali2020', 'Diwali']",1093,False
4,2020-11-08 17:32:44+00:00,1325491458313351169,But #Delhi is advertising about #dengue? Why so? #COVID https://t.co/7SnqiHMckG,"Panaji, Goa",,0,1,"['Delhi', 'dengue', 'COVID']",2123,False
5,2020-11-08 16:27:06+00:00,1325474941429403648,"Met #Limbu and #Zimbu the first time after our #COVID quarantine came to an end. #Limbu is trying to catch a dragonfly 
#cats #CatsofTwitter #catparents #coronavirus #Corona #Covid_19 #CoronavirusPandemic https://t.co/IzJGC4TtsK",Mumbai,,0,3,"['Limbu', 'Zimbu', 'COVID', 'Limbu', 'cats', 'CatsofTwitter', 'catparents', 'coronavirus', 'Corona', 'Covid_19', 'CoronavirusPandemic']",6150,False
6,2020-11-08 16:16:05+00:00,1325472169619460102,"Flash: India's foreign secretary @harshvshringla arrives in Maldives; He has been to Bangladesh, Myanmar, France, Germany, UK as part of his diplomatic engagement amidst #Covid","Washington, DC",,9,236,['Covid'],79728,False
7,2020-11-08 15:46:12+00:00,1325464646325727233,"Common man can get #COVID
#vaccine only by 2022....
https://t.co/C1ADVEqtSk",Mumbai/New Delhi,,0,0,"['COVID', 'vaccine']",3857,False
8,2020-11-08 15:17:19+00:00,1325457378150658049,"Irresponsible behaviour of PTI and government of #Pakistan in a situation when 2nd wave of #COVID is spreading fast in #Pakistan
#Covid_19 https://t.co/knDRwVsGSX","Karachi,Pakistan",,0,0,"['Pakistan', 'COVID', 'Pakistan', 'Covid_19']",4117,False
9,2020-11-08 14:49:48+00:00,1325450452884885506,"Top 5 tips on achieving happiness, the basic way. “An aging happiness” by Nayana Natarajan https://t.co/rSlCQ3z2Eh

#Tips #Happiness #happy #LifeLessons #aginglikefinewine #festiveseason #pandemic #2020HasTaughtMe #NEW #blogging #blogger #lifestyle #Covid_19 #COVID #coronavirus",,,0,1,"['Tips', 'Happiness', 'happy', 'LifeLessons', 'aginglikefinewine', 'festiveseason', 'pandemic', '2020HasTaughtMe', 'NEW', 'blogging', 'blogger', 'lifestyle', 'Covid_19', 'COVID', 'coronavirus']",68,False
10,2020-11-08 14:38:55+00:00,1325447714302169088,"A primary school in #Jharkhand turned into passenger train to attract more students to attend classes in #covid era
The idea is to disseminate a message that the way train drops passengers at their destination schools also drives students towards success in their journey of life. https://t.co/MgY8aMKYVu","Jamshedpur, India",,0,2,"['Jharkhand', 'covid']",18,False
11,2020-11-08 13:27:18+00:00,1325429692229357568,"Congratulations for the victory ✌🏻Mr. Joe Biden &amp; Ms. Kamala Harris

#america #usa🇺🇸 #helloshikari #dubai

#election #vote #politics #trump #news #usa #elections #democrat #biden #congress #maga #donaldtrump #india #democrats #america #joebiden #covid #republican #bhfyp https://t.co/FRfwgtmG8Q","Dubai, United Arab Emirates",,0,0,"['america', 'usa', 'helloshikari', 'dubai', 'election', 'vote', 'politics', 'trump', 'news', 'usa', 'elections', 'democrat', 'biden', 'congress', 'maga', 'donaldtrump', 'india', 'democrats', 'america', 'joebiden', 'covid', 'republican', 'bhfyp']",11,False
12,2020-11-08 12:59:19+00:00,1325422649925726208,"Celebrated the end of our #COVID quarantine with home made Mutton Qorma and Rohu curry. 

#coronavirus #CoronavirusPandemic #Covid_19 #Corona #COVID https://t.co/mPv9yDvz9A",Mumbai,,0,26,"['COVID', 'coronavirus', 'CoronavirusPandemic', 'Covid_19', 'Corona', 'COVID']",6150,False
13,2020-11-08 11:06:05+00:00,1325394153639915521,"#coronavirus #Pakistan #Covid_19 #COVID #CloseTheSchools #trending #schools 
.
Coronavirus second wave – Smart lockdown forced in Islamabad's hotspots | Latest-News | Daily Pakistan | Health | Covid19 https://t.co/861r1VZi3E https://t.co/ZyDHiY9hCH","Lahore, Pakistan",,0,1,"['coronavirus', 'Pakistan', 'Covid_19', 'COVID', 'CloseTheSchools', 'trending', 'schools']",231,False
14,2020-11-08 10:37:40+00:00,1325387002578132992,"#COVID is back again in #Islamabad, let's take precautions before we entered in a complete #lockdown https://t.co/RTWYAwRVWN",,,0,0,"['COVID', 'Islamabad', 'lockdown']",65,False
15,2020-11-08 09:50:43+00:00,1325375186473000961,"Even in #Covid times, it’s important to keep the Mo-mentum going with men’s health. #Movember #MensHealth https://t.co/9om5S9oqDo","Manchester, England",,0,0,"['Covid', 'Movember', 'MensHealth']",5139,True
16,2020-11-08 09:38:52+00:00,1325372206529060864,"#Covid-19 update from Bhutan 🇧🇹 

Wearing Mask is Mandatory

maintain Social Distance

use Druk Trace mobile app 

Wash Hands often 

Stay Safe 🙏 

#COVID19 @ BMT Happiness House https://t.co/R3bSNlBx6q",Bhutan,,0,0,"['Covid', 'COVID19']",1148,False
17,2020-11-08 09:23:54+00:00,1325368437275680769,"Despite all precautions and protections, I got tested positive for #COVID today. I have been quarantining since the last one week, from the time I got my first symptom. Hoping to come out of this soon and stronger. Pliss send love and DEFINITELY wear your masks! ❤️","New Delhi, India",,7,258,['COVID'],14104,True
18,2020-11-08 06:52:59+00:00,1325330459924967425,"#Covid-19 
No money https://t.co/yEqlLQUmdX",யாதூம் ஊரே யாவரும் கேளீர்,,0,0,['Covid'],23,False
19,2020-11-08 05:03:38+00:00,1325302939175415815,My Covid story. #COVID19 #COVID https://t.co/u7L8a8F0eQ,"Trivandrum, India",,0,0,"['COVID19', 'COVID']",47,False
20,2020-11-08 04:24:41+00:00,1325293137103777792,"Under #HBCC campaign in India, promoting #handwashing is core to   @akdn approach towards infection prevention &amp; control measures against #COVID Pandemic. Community mobilization efforts from Netrang Gujarat. #handhygieneforal @AKF_India  &amp; @AkrspIndia @AKF_UnitedK @MattReedAKDN https://t.co/lz2TbCwGwd",Delhi,,3,24,"['HBCC', 'handwashing', 'COVID', 'handhygieneforal']",1394,False
21,2020-11-08 02:44:47+00:00,1325267995229184001,"@JoeBiden congratulations.
#election #vote #politics #trump #news #usa #elections #democrat #biden #congress #maga #donaldtrump #india #democrats #america #joebiden #covid #republican #bhfyp #bjp #narendramodi #voteblue #conservative #memes #voting #democracy #rahulgandhi #Bernie https://t.co/alzl9bOhkS",,,0,1,"['election', 'vote', 'politics', 'trump', 'news', 'usa', 'elections', 'democrat', 'biden', 'congress', 'maga', 'donaldtrump', 'india', 'democrats', 'america', 'joebiden', 'covid', 'republican', 'bhfyp', 'bjp', 'narendramodi', 'voteblue', 'conservative', 'memes', 'voting', 'democracy', 'rahulgandhi', 'Bernie']",112,False
22,2020-11-08 02:25:29+00:00,1325263139647021056,That’s the way to go #SocialDistancing during #electionMyanmar2020 #Covid-19 #Pandemic https://t.co/JyTPMg0gft,"Yangon, Myanmar",,0,0,"['SocialDistancing', 'electionMyanmar2020', 'Covid', 'Pandemic']",440,False
23,2020-11-08 23:56:36+00:00,1325588059975544832,We’ve got cooler weather in the forecast this week and these numbers are staggering. @GovTimWalz @LtGovFlanagan we need to #DialBackMN to protect our already strained health systems #COVID it’s time again to #StayHomeMN and continue to #MaskUpMN https://t.co/jbJ8UvRFsZ,,,2,16,"['DialBackMN', 'COVID', 'StayHomeMN', 'MaskUpMN']",430,False
24,2020-11-08 23:26:04+00:00,1325580375880585216,#Unregulatedspaces are our biggest #covid exposure threat... Let’s start talking about it like it’s real #barowner #local #independents,SATX,,0,4,"['Unregulatedspaces', 'covid', 'barowner', 'local', 'independents']",833,False
25,2020-11-08 23:24:15+00:00,1325579917296238592,"Sadly #Covid is spreading in SF more rapidly than this past summer. 
Transmission rate is now 1.25, meaning 1 person is getting 1.25 person sick.
Please continue to be extremely careful so that we can still be standing for you all after this crisis😞 https://t.co/zv7MFCD8ER","San Francisco, CA",,2,6,['Covid'],655,False
26,2020-11-08 23:09:32+00:00,1325576217538531328,Only one employee wearing a mask at the Detroit Griswold @dominos so apparently this company has no #COVID procedures. @GovWhitmer @MichiganHealth @MichiganHHS @MI_OSHA @DrKhaldun @MayorMikeDuggan,,,0,0,['COVID'],16,False
27,2020-11-08 23:08:16+00:00,1325575895470530567,"@JoeBiden is positioning himself to establish a legacy for himself already. If his policies drive the #covid numbers down while getting a vaccine developed, his appeal to the electorate will be hard to be usurped.",Border Crossing,,0,0,['covid'],2293,False
28,2020-11-08 22:54:46+00:00,1325572501003382785,"‘The Show Must Go On’ comercial by @amazon = just WOW! ✊🏽✊🏾✊🏿
#BlackBallerina #COVID","Los Angeles, CA",,0,0,"['BlackBallerina', 'COVID']",162,False
29,2020-11-08 22:46:41+00:00,1325570466547978245,"How to make facemasks breathable and how 2 destress with your hands - https://t.co/8ZMpZd0kJ0

#energyhealing #instalike #sundaze #sundayvibes #SundayMorning #SundayThoughts #covid https://t.co/YttwnETdoC","Cambridge, MA, United States",,0,0,"['energyhealing', 'instalike', 'sundaze', 'sundayvibes', 'SundayMorning', 'SundayThoughts', 'covid']",1357,False
