,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2020-12-31 18:48:39+00:00,1344717117812195328,"*No relaxation for celebration* 
*While we welcome the New Year with all joy, let us do it responsibilitly. Don't drink and drive. Follow the #Covid* *guidelines. #BeResponsible #WearAMask #PhysicalDistancing #StaySafe #StayHealthy*

*Team-GMR* https://t.co/fXd1m6xFfi","Hyderabad, India",,0,0,"['Covid', 'BeResponsible', 'WearAMask', 'PhysicalDistancing', 'StaySafe', 'StayHealthy']",8,False
1,2020-12-31 17:00:44+00:00,1344689959026925568,A view from the Shillong peak was not possible due to #Covid but this is from the top of a sacred hillock nearby and a view of the Khasi shrine https://t.co/tIUH1X5EFT,Hyderabad ,,0,4,['Covid'],2710,False
2,2020-12-31 16:55:42+00:00,1344688692447870977,"Happy New Year! Wishing all the best to you and your family as we head into 2021
#likeforlikes #celebrate #beautiful #newyearsday #newyearsresolution #summer #hello #a #s #newyearscelebration #nature #covid #l #newyearsparty #likes #happiness #picoftheday #bye #friends #fitness https://t.co/L2zs3SjXUA","Abu Dhabi, UAE",,0,0,"['likeforlikes', 'celebrate', 'beautiful', 'newyearsday', 'newyearsresolution', 'summer', 'hello', 'a', 's', 'newyearscelebration', 'nature', 'covid', 'l', 'newyearsparty', 'likes', 'happiness', 'picoftheday', 'bye', 'friends', 'fitness']",3,False
3,2020-12-31 16:15:07+00:00,1344678481209094151,@NorbertElekes Hope another #COVID doesn't enter China 😬,🇮🇳,,0,0,['COVID'],247,False
4,2020-12-31 15:32:46+00:00,1344667822299877377,"#Covid #Covid_19 
#COVIDSecondWave #coronavirus
#CoronavirusStrain #CoronaWarriors
#StaySafe

Covid-19: London paramedic says worst still to come 

A paramedic has pleaded with the public to follow restrictions as pressure continues to pile on the NHS.

https://t.co/DWXXaj52tp","Gujarat, Bharat 🇮🇳",,0,0,"['Covid', 'Covid_19', 'COVIDSecondWave', 'coronavirus', 'CoronavirusStrain', 'CoronaWarriors', 'StaySafe']",355,False
5,2020-12-31 14:12:15+00:00,1344647561332736000,"But the response was shocking. They asked me to get Car towed to their service station. I called a local mechanic, and he fixed my car for 250 bucks. This is the height of insensitivity, especially during #covid times. @HyundaiIndia @CMOFFICEHP","Gurgaon, India",,1,2,['covid'],55,False
6,2020-12-31 13:54:48+00:00,1344643170349539329,"On a mission to clothe the needy
#covid #helphumanity #mamcdoc #loveyourneighbour #HappyNewYear https://t.co/hn3EbrYqT8",New Delhi,,5,6,"['covid', 'helphumanity', 'mamcdoc', 'loveyourneighbour', 'HappyNewYear']",37,False
7,2020-12-31 13:50:05+00:00,1344641984313450499,"The world is united to declare 2020 as the worst year. 

Let us also be united in making 2021 a best year, with regard to our fight against #Covid, terrorism, corruption and all other evils. 

#HappyNewYear2021 ✨","Goa, India",,0,0,"['Covid', 'HappyNewYear2021']",91,False
8,2020-12-31 13:29:18+00:00,1344636752036655104,"Alhamdulillah for everything.❤️

#Goodbye_2020 #Hello2021

#love #instagram #covid #like #instagood #photography #summer #follow #fashion #art #music #photooftheday #life #happy #coronavirus #a #k #quarantine #nature #new #memes #style #beautiful #s #o #likeforlikes #stayhome https://t.co/r5c4fKwAqf","Sylhet, Bangladesh",,0,2,"['Goodbye_2020', 'Hello2021', 'love', 'instagram', 'covid', 'like', 'instagood', 'photography', 'summer', 'follow', 'fashion', 'art', 'music', 'photooftheday', 'life', 'happy', 'coronavirus', 'a', 'k', 'quarantine', 'nature', 'new', 'memes', 'style', 'beautiful', 's', 'o', 'likeforlikes', 'stayhome']",35,False
9,2020-12-31 12:46:59+00:00,1344626104775004163,"Happy New Year eve, India! The following are post-XMas crowd pics in North #Goa Beaches. Witness similar scenes today &amp; tomorrow in #covid #pandemic times. Witness @iGauravBakshi rip #tourism hypocrisy https://t.co/h2Cm0eHkae @dineshgrao @INCIndia @INCGoa @girishgoa @iamvanshs https://t.co/9SPDQB9nYn","Goa, India",,2,5,"['Goa', 'covid', 'pandemic', 'tourism']",298,False
10,2020-12-31 12:31:33+00:00,1344622218920087555,@canikhilesh #Covid virus can diffentiate between locals and tourists. Tourists are safe. You dont go without a mask.,Bangalore,,0,0,['Covid'],1510,False
11,2020-12-31 12:08:42+00:00,1344616469452050434,"Ensure #Psychiatrist must be involved in team of #Covid Care Hospital/Centre, especially for care of #Elderly with #mentalillness https://t.co/rAfviAiKLK","New Delhi, India",,1,7,"['Psychiatrist', 'Covid', 'Elderly', 'mentalillness']",3858,False
12,2020-12-31 10:48:21+00:00,1344596245730316288,Lockdown with more relaxations to continue till January 31 in Tamil Nadu #TamilNadu #COVID19 #lockdown #India #COVID #TamilNadu #Chennai #Subash,"Metha Nagar, Nungambakkam. ",,0,1,"['TamilNadu', 'COVID19', 'lockdown', 'India', 'COVID', 'TamilNadu', 'Chennai', 'Subash']",131,False
13,2020-12-31 08:24:48+00:00,1344560122974982144,"Delhi Street.....
#delhi #asia #era #cleaner #street #coronavirus #COVID-19 #business https://t.co/M7zybcgdi0",NEW DELHI,,0,7,"['delhi', 'asia', 'era', 'cleaner', 'street', 'coronavirus', 'COVID', 'business']",1074,False
14,2020-12-31 07:35:05+00:00,1344547610867060737,"#IndiaFightsCorona 

Let's take extra care of the high-risk population group to protect them from #COVID.
#Unite2FightCorona https://t.co/EpnmIJ4tCv","Chandigarh, India",,6,5,"['IndiaFightsCorona', 'COVID', 'Unite2FightCorona']",9736,True
15,2020-12-31 06:50:51+00:00,1344536476957118468,#India Will Have #COVID-19 Vaccine Within Days: AIIMS Director - NDTV https://t.co/QYcGkQ0CZr,mumbai,,0,0,"['India', 'COVID']",3576,False
16,2020-12-31 06:40:32+00:00,1344533884327739393,"BREAKING: Night Curfew: Union Health Ministry in a letter to Goa Health dept has urged to assess local situation and consider imposition of appropriate restrictions on Dec 30, 31 and Jan 01.
#COVID-19
@DrPramodPSawant
@visrane https://t.co/VToQ6Yrq5z","Panaji, India",,0,3,['COVID'],9640,False
