,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2021-08-06 22:12:59+00:00,1423769096743792643,"Morocco 🇲🇦 Opens Doors of its First ‘Smart’ Vaccination 💉💉💉 Center
#Morocco #Maroc #المغرب #Africa #NorthAfrica #COVID #COVID19 #pandemic #vaccination #vaccines #vaccine  https://t.co/LuHaWek631","Abu Dhabi, United Arab Emirate",,0,0,"['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'COVID', 'COVID19', 'pandemic', 'vaccination', 'vaccines', 'vaccine']",373,False
1,2021-08-06 21:53:55+00:00,1423764299521081347,"Royal Air Maroc Issues Instructions For Moroccan 🇲🇦 Travellers
#Morocco #Maroc #المغرب #Africa #NorthAfrica #travel #tourism #RoyalAirMaroc @RAM_Maroc #aviation #pandemic #COVID #COVID19 #vaccination https://t.co/8SV2XqjS4x","Abu Dhabi, United Arab Emirate",,0,1,"['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'travel', 'tourism', 'RoyalAirMaroc', 'aviation', 'pandemic', 'COVID', 'COVID19', 'vaccination']",373,False
2,2021-08-06 21:46:17+00:00,1423762377296826380,"Morocco 🇲🇦 Leads Africa's 🌍 Vaccination Drive, AU Prepares for Mass Rollout
#Morocco #Maroc #المغرب #Africa #NorthAfrica #vaccination #vaccine #pandemic #COVID #COVID19  https://t.co/Tl51on0V7t","Abu Dhabi, United Arab Emirate",,0,0,"['Morocco', 'Maroc', 'المغرب', 'Africa', 'NorthAfrica', 'vaccination', 'vaccine', 'pandemic', 'COVID', 'COVID19']",373,False
3,2021-08-06 18:18:11+00:00,1423710005555908612,"finally, 20k testing per day. I like that count. but I don't like the positive count. 🥺🥺 
hope we will go over 30k testing per day within next week, else who knows what'll happen next. 😑😑 #COVID19LK #COVID https://t.co/f6l4nYYgaN",Sri Lanka,,1,0,"['COVID19LK', 'COVID']",561,False
4,2021-08-06 18:00:43+00:00,1423705612366409730,"Look as if that all the people around you as COVID 19  infected. 
#COVID19 #COVID #LKA #COVID19LK #SRILANKA #GetVaccinatedNow https://t.co/h8JFfpxHV7",,,2,1,"['COVID19', 'COVID', 'LKA', 'COVID19LK', 'SRILANKA', 'GetVaccinatedNow']",19,False
5,2021-08-06 17:15:18+00:00,1423694181432659974,"Hello @DelhiAirport flying in from Mumbai and heading to Meerut.
Do I need a negative report before take off? #COVIDー19 #Covid","Mumbai, India",,0,1,"['COVIDー19', 'Covid']",214,False
6,2021-08-06 16:29:10+00:00,1423682570366029834,"That's what soju is for I guess... Helping to ease a man to sleep... 

#alone #empty #covid #soju  #lockdownextension #행복하자 https://t.co/jgzb3H5RVd","Ho Chi Minh City, Vietnam ",,0,0,"['alone', 'empty', 'covid', 'soju', 'lockdownextension', '행복하자']",36,False
7,2021-08-06 14:24:14+00:00,1423651130358124548,"#Unite2FightCorona #pandemic

#IndianArmy distributed food &amp; medicines to villagers of Gei &amp; nearby villages in #Doda (J&amp;K). Army plans to continue same in other parts of @DistrictDoda in coming times  following #covid guidelines.

@SpokespersonMoD @NorthernComd_IA @diprjk @ANI https://t.co/qFkhjMHpZY","Jammu, Jammu And Kashmir",,4,13,"['Unite2FightCorona', 'pandemic', 'IndianArmy', 'Doda', 'covid']",18438,True
8,2021-08-06 14:16:17+00:00,1423649130086232074,"@_lokeshsharma ➡️#Covid still remains a threat &amp; it depends very much on each individual how we protect ourselves
#StaySafe 
😷🧴🙌🧍‍♂️__🧍‍♂️💉

By:-
Team @_lokeshsharma",PB/DL/CHD,,5,6,"['Covid', 'StaySafe']",15814,False
9,2021-08-06 13:40:59+00:00,1423640247305326594,"#Karnataka #Covid_19  State had 1805 new #COVID cases &amp; 36 deaths on Thur. B'lor had 441 cases &amp; 7 deaths. Tsts 162338. Dch 1854 +vty rat: 1.11% @ChitraSundaram7 @dr_asr @sun_usind @SunithaNahar @scooban @Amit_A_Tiwari
@SimplyJaya4 
@sandeepohri @ShobhaMookerje1 @airavatvolvo","Bengaluru, India",,12,16,"['Karnataka', 'Covid_19', 'COVID']",4162,True
