,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2020-04-21 23:02:41+00:00,1252734532517859328,"But I believe that with your net worth, line of work, and connections; You can develop #COVID-19 vaccines faster than any organization right now! https://t.co/Q0GslvTilA",,,0,0,['COVID'],41,False
1,2020-04-21 22:37:00+00:00,1252728066163519489,"The number of cases  is increasing very rapidly in Mumbai, oh my god ,how it  will control......
#needvacine #covid https://t.co/fJsTlWPwzY",,,0,1,"['needvacine', 'covid']",7,False
2,2020-04-21 21:48:37+00:00,1252715889465724930,"@mkstalin Dear Sir, #OndrinaivomVaa should emerge as a Mass movement in the near future to help our Brothers and Sisters, who are Suffering with Serious problems due to #COVID. 

@CMOTamilNadu Govt. has denied permission for an Allparty meet called by us.They didnt maintain the distance!","Chennai,India",,0,0,"['OndrinaivomVaa', 'COVID']",6,False
3,2020-04-21 21:34:55+00:00,1252712442586685450,"Please take it serious

#StayHome
#StaySafe
#coronavirus
#StayHomeSaveLives
@ImranKhanPTI
@PTIofficial
@PTVNewsOfficial
@pid_gov
#COVIDー19
#CoronavirusOutbreak
#COVID
#COVID19
#day26oflockdown
#StayAtHomeSaveLives
#CoronavirusOutbreak
#Corona
#CoronaVirusUpdate
#CoronaInPakistan https://t.co/RMUncrEHIF",Pakistan,,0,0,"['StayHome', 'StaySafe', 'coronavirus', 'StayHomeSaveLives', 'COVIDー19', 'CoronavirusOutbreak', 'COVID', 'COVID19', 'day26oflockdown', 'StayAtHomeSaveLives', 'CoronavirusOutbreak', 'Corona', 'CoronaVirusUpdate', 'CoronaInPakistan']",609,False
4,2020-04-21 21:34:48+00:00,1252712412685520899,@mkstalin Unfortunate demise of a medico and unwarranted violence in the graveyard instigated by the Uneducated public at that locality is highly condemnable. Its Govt.'s responsibility to allay fears from the minds of the common people about #COVID.  @CMOTamilNadu should act stringently!!,"Chennai,India",,0,0,['COVID'],6,False
5,2020-04-21 21:08:48+00:00,1252705872947675138,"US data research group, 'Morning Consult Agency' has claimed that PM @narendramodi is number ONE  in dealing with #COVID-19 outbreak. While US President is on number 8. He has been given -3 points by this agency...","New Delhi, India",,0,5,['COVID'],14932,False
6,2020-04-21 20:47:09+00:00,1252700422042574848,"Salue to our frontline workers across the world❤.  I have huge amount of respect for them.

#COVID #COVID19 #COVIDー19 #nurses #Doctors https://t.co/kwIXTiOmj9","Bengaluru, India",,1,1,"['COVID', 'COVID19', 'COVIDー19', 'nurses', 'Doctors']",124,False
7,2020-04-21 20:36:06+00:00,1252697640522956800,"Jus for ur Entertainment our great Actor #MuhommadShafiKhan Sir
#Lockdown #Covid-19 
@kansalrohit69
@ZairaWasimmm @jkmediasocial @JandKTourism @GulistanNewsTV @rifatabdullahh @EW @Kashmir_Monitor @islahmufti @MinOfCultureGoI @ANI @artnculturefest https://t.co/eldO89KbB8",,,0,2,"['MuhommadShafiKhan', 'Lockdown', 'Covid']",29,False
8,2020-04-21 19:49:39+00:00,1252685951609917445,"It's important to stay relevant and updated to tackle the ever-changing COVID-19 pandemic. Completed the course on -  #COVID_19, #Tackling the #Novel #Coronavirus by .@FutureLearn

#COVID #COVID19 #CoronaVirus #CoronaVirusOutbreak #StayHome #IndiaFightsCorona #UpSkillPT https://t.co/rMJ0M23aX6",,,2,3,"['COVID_19', 'Tackling', 'Novel', 'Coronavirus', 'COVID', 'COVID19', 'CoronaVirus', 'CoronaVirusOutbreak', 'StayHome', 'IndiaFightsCorona', 'UpSkillPT']",44,False
9,2020-04-21 19:49:16+00:00,1252685855086579712,#COVID19 public awareness by children living in the orphanage. #CoronavirusOutbreak #COVID #visitnepallater https://t.co/mMT8MBGWJg,"Kathmandu, Nepal",,0,0,"['COVID19', 'CoronavirusOutbreak', 'COVID', 'visitnepallater']",1546,False
10,2020-04-21 19:37:01+00:00,1252682772344430598,"Surprisingly there is no cure for a Virus that can be killed by soap/Sanitizer. 

Sab Ganda Hai Par Dhanda Hai Ye

#dettol #COVIDー19 #coronavirus #Covid_19 #COVID19 #Corona #COVID #tuesdayvibes","Kolkata, India",,0,0,"['dettol', 'COVIDー19', 'coronavirus', 'Covid_19', 'COVID19', 'Corona', 'COVID', 'tuesdayvibes']",130,False
11,2020-04-21 19:36:32+00:00,1252682652446068739,"An IAF aircraft being loaded with essential medical supplies to be airlifted to various parts of the country
#COVID https://t.co/k6WqtbnCsy","New Delhi, India",,12,74,['COVID'],79415,False
12,2020-04-21 19:29:22+00:00,1252680849864220673,"Has Asif Zardari been smart enough to siphon off provincial covid relief funds to compensate for money recovered by NAB from his front men in pleabargains? Both figures are said to be around 8 billion rupees. Shahbaz Sharif may also have rushed in with similar intentions.
#COVID","کراچی, پاکستان",,0,0,['COVID'],111,False
13,2020-04-21 19:26:47+00:00,1252680199424094212,@CovidIndiaSeva @drharshvardhan tell me Q-1 Can u share link to how know by GPS tracking nearest confirm covid-19 case ( I m from Kota) Qno.2 Rapid Antibody test is on view to withholding by GoI or not (As it was found giving False Negative results on some +Ve #covid-19 patients),New Delhi-Kolkata-Kota India,,0,1,['covid'],186,False
14,2020-04-21 19:24:32+00:00,1252679631112552448,"P⭕sitive thinking is when we c⭕nsciously cultivate p⭕sitivity in our minds so that we think we can get thr⭕ugh anything. 💪🔥💥⁣⠀⠀⠀⁣
#businesses #attitude😎 #yashsutariya #quotestoinspire #attitudeproblem #covid-19 #ahmedabad #ahmedabadpolice #india #indiangivernment https://t.co/i4bvyHnEhh","Ahmadabad City, India",,1,1,"['businesses', 'attitude', 'yashsutariya', 'quotestoinspire', 'attitudeproblem', 'covid', 'ahmedabad', 'ahmedabadpolice', 'india', 'indiangivernment']",11,False
15,2020-04-21 19:15:09+00:00,1252677270189174786,"@SanjibJMM @Jsr_police @JharkhandPolice @DCEastSinghbhum Small small steps comes out with big results. You are monitoring minutely on the activities which violets government guidelines. 

#Very impressive sir.

We must adhere social distancing to beat #COVID-19. 
I hope in your administrative and leadership, We will beat Pandemic","Jamshedpur, Ranchi,  India",,0,0,"['Very', 'COVID']",77,False
16,2020-04-21 19:14:08+00:00,1252677013422342144,"Normal, hygienic, proper food. #COVIDー19 #covid https://t.co/qxzHf9bxig https://t.co/pHvChXP3a8","New Delhi, India",,1,1,"['COVIDー19', 'covid']",225,False
17,2020-04-21 19:11:47+00:00,1252676423485132802,Tough to beat this trivalent. #COVIDー19 #covid https://t.co/qxzHf9bxig https://t.co/gceoT3ka9m,"New Delhi, India",,1,1,"['COVIDー19', 'covid']",225,False
18,2020-04-21 19:07:23+00:00,1252675314972573701,And here UAPA Spread other parts of country amid #Covid outbreak. https://t.co/hw0pnhqxKP,Srinagar Kashmir,,0,1,['Covid'],1374,False
19,2020-04-21 18:51:18+00:00,1252671266177179648,"What do you see ahead? Learn 6 ways society will change from the current pandemic.
⬆️⬆️⬆️ Link in bio @bschmech 
.
How do you think the #covid19 pandemic will change our future world? Comment below! 
.
.
.
.
#covid… https://t.co/1m7720u0Su","Austin, Texas",,0,0,"['covid19', 'covid']",581,False
20,2020-04-21 18:41:07+00:00,1252668703772217345,"""If you can't explain it simply, you don't understand it well enough."" --Albert Einstein
#COVID-19 @ Pet Point Clinic https://t.co/lf2XkG8n5x","Muzaffarpur, Bihar, India ",,0,0,['COVID'],150,False
21,2020-04-21 18:11:13+00:00,1252661180369256449,"Even complete #lockdown couldn’t keep a mob from killing 3 people in #Palghar. While our doctors are saving us from #COVID 19, @PMOIndia: Please Make A Strict Law Against Mob Lynching - Sign the Petition! https://t.co/b0gR6oUwag via @ChangeOrg_India","Gurgaon, India",,0,0,"['lockdown', 'Palghar', 'COVID']",78,False
22,2020-04-21 18:11:05+00:00,1252661147586695169,"Home gym 
#Covid-19 https://t.co/VxrtzUZxmd",,,0,0,['Covid'],995,False
