,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2020-06-10 23:28:45+00:00,1270860483000762369,Thats why Building something @rereviewin #rereview #unitedpeople #narendramodi #elections #lockdown #modi #economy #political #virus #world #corruption #politics #india #covid #news #corona #vote #bjp #congress #election #freedom #currentaffairs #democracy https://t.co/4cLmsm2pu4,"Mumbai, India",,2,0,"['rereview', 'unitedpeople', 'narendramodi', 'elections', 'lockdown', 'modi', 'economy', 'political', 'virus', 'world', 'corruption', 'politics', 'india', 'covid', 'news', 'corona', 'vote', 'bjp', 'congress', 'election', 'freedom', 'currentaffairs', 'democracy']",92,False
1,2020-06-10 18:35:13+00:00,1270786614718062596,@jacindaardern congratulations that your under leadership crona virus #Covid-19 no more,Chandigarh,,0,0,['Covid'],737,False
2,2020-06-10 17:53:38+00:00,1270776148071297025,"Organic Pest Control Pvt Ltd | Organic Amenity Services LLP  Organic Bird Netting Services 
Call. 9930558689
W. https://t.co/LINWrvXjeU 
#Sanitization #Disinfection #Covid-19 #Fumigation #Mistingservice  #indiafightscorona #fightwithcorona #coronavirus #Beatcorona #Sanitization https://t.co/dvK8k9By5m","Maharashtra, India",,0,2,"['Sanitization', 'Disinfection', 'Covid', 'Fumigation', 'Mistingservice', 'indiafightscorona', 'fightwithcorona', 'coronavirus', 'Beatcorona', 'Sanitization']",101,False
3,2020-06-10 17:38:34+00:00,1270772359151017984,"@dmazamgarh dear sir we are manufacturing this #handwash and #sanitizer station. Please let us know if this can be useful in your #covid #pandemic war. This can be placed out of #quarantine center #hospital #bus station #railwaystation #publicplace
#RKEngineeringWorks https://t.co/eJ7sOiqUUS","Delhi, India",,0,2,"['handwash', 'sanitizer', 'covid', 'pandemic', 'quarantine', 'hospital', 'bus', 'railwaystation', 'publicplace', 'RKEngineeringWorks']",65,False
4,2020-06-10 17:32:46+00:00,1270770898967105541,"@pensaardesign we aren't afraid of failure but terrified of regret. We've used  these challenging #covid times to try new things, things we have always wanted to do but hadn't made time for... Here is one of those attempts that served us well 👍 https://t.co/tVjfeLDnqp",,,1,1,['covid'],650,False
5,2020-06-10 17:22:06+00:00,1270768212603318272,Indian Read Out Of Indian PM-Cambodian PM talks on #COVID https://t.co/FAZwljnuKU,"नई दिल्ली, भारत",,0,0,['COVID'],152,False
6,2020-06-10 17:21:10+00:00,1270767977697169409,3rd time Modi-netanyahu have spoken since outbreak of #COVID,"नई दिल्ली, भारत",,0,0,['COVID'],152,False
7,2020-06-10 17:18:22+00:00,1270767274887168000,"@narendramodi ji hs takn #India to 3rd psition glbally in Death/Day&amp;5th in #COVID load.Highest Death in #Gujrat.
Tsting/Day&amp;Dischrge Rate in #WB is increasing&amp; Infctivity &amp;Death Rtes r decrsing day by day. #Governor ji should ask rest of the Stats tofollow @MamataOfficial Model. https://t.co/lZRIOF1Zsw","Kolkata, India",,0,2,"['India', 'COVID', 'Gujrat', 'WB', 'Governor']",4976,True
8,2020-06-10 17:17:13+00:00,1270766985027006470,"Addiction destroys families &amp;  kills the addict. Get help before it's too late!

Hope Trust has restarted inpatient addiction treatment. With enhanced SAFETY protocols. 

Call 7893003070 / 9000850001
#addiction #rehab #recovery #Covid #psychology #hyderabadlockdown #Hyderabad https://t.co/qG9DjXkEMv","Hyderabad, India",,1,1,"['addiction', 'rehab', 'recovery', 'Covid', 'psychology', 'hyderabadlockdown', 'Hyderabad']",1840,False
9,2020-06-10 17:12:15+00:00,1270765734147362818,"Increased cases of #COVID-19 and higher mortality rate in pakistan is serious issue , shopping in markets without observing precations celebrations of Eid business communities pressure, we as nation not following precations seriously #Red Alert who is responsible?","Punjab, Pakistan",,1,1,"['COVID', 'Red']",520,False
10,2020-06-10 16:28:17+00:00,1270754669535641607,"Made In China 😠😠

#They totally #collapsed our #industries with #their product industries in #our country, At least we #need to #change our #mind to #buy Made in #India #products..

#covid19 #covid_19 #covid #covıd19… https://t.co/xBXnN5eqqS",Hyderabad,,0,0,"['They', 'collapsed', 'industries', 'their', 'our', 'need', 'change', 'mind', 'buy', 'India', 'products', 'covid19', 'covid_19', 'covid', 'covıd19']",188,False
11,2020-06-10 16:21:09+00:00,1270752875275145217,3rd time Modi-netanyahu have spoken since outbreak of #COVID,"New Delhi, India",,4,56,['COVID'],79488,False
12,2020-06-10 16:13:35+00:00,1270750969509208064,#RBHRF2020 wonderful session on Due Diligence  during  #COVID-19 crisis - biz stepping up.  Thank you all facilitator and moderator. @liviosarandrea https://t.co/M1wP34MQnl,"Kathmandu, Nepal",,1,9,"['RBHRF2020', 'COVID']",160,False
13,2020-06-10 15:52:08+00:00,1270745571473666050,"India:- Cases of Covid19 (June 10, 2020)
.
For more visit our website at https://t.co/7AWR7oqKk6
(Link in Bio)
.
#Covid19 #Corona #Coronavirus #CovidCasesinIndia #Covid #Covid_19 #India #World #TheLiberacy @ India https://t.co/ygf80o2IdQ",India,,0,0,"['Covid19', 'Corona', 'Coronavirus', 'CovidCasesinIndia', 'Covid', 'Covid_19', 'India', 'World', 'TheLiberacy']",17,False
14,2020-06-10 15:38:05+00:00,1270742037592039426,"82 year old #COVID positive patient who was missing since 8 days, today found dead in Civil Hospital Toilet of #Jalgaon. We request Hon. @PMOIndia @CMOMaharashtra @PawarSpeaks to seriously look into this issue.
- Death rate is 14% +
- Negligence and Arrogance of Local Bureaucracy","Jalgaon, India",,0,1,"['COVID', 'Jalgaon']",320,False
15,2020-06-10 15:32:44+00:00,1270740692621541378,"🙌Stop The Chain Of Corona Virus 🙌
#COVID #stopcoronavirus #StayHome #sundarpichai #Google #IndianAirForce #Motivation #goodmorning #lockdown @narendramodi #Covid_19 #COVID19India 
Stay Home
Stay Safe 🙏 https://t.co/dWJJmd3QPe","Maharashtra, India",,0,2,"['COVID', 'stopcoronavirus', 'StayHome', 'sundarpichai', 'Google', 'IndianAirForce', 'Motivation', 'goodmorning', 'lockdown', 'Covid_19', 'COVID19India']",24,False
