,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2021-07-14 19:04:38+00:00,1415386777116844035,The Red/Blue Divide in U.S. #COVID-19 Vaccination Rates is Growing | @KFF https://t.co/HoE8i6MsI8,"Chiang Mai, Thailand",,0,0,['COVID'],1085,False
1,2021-07-14 17:59:20+00:00,1415370340654538756,"However, additional investments do benefit Bangladeshis too. They help reduce tensions &amp; augment the limited resources available. They also help accelerate growth.

At times they save lives - like these oxygen generators that benefit Bangladeshi and refugee #COVID patients.

6/14 https://t.co/pVdMzKqfBR","Cox’s Bazar, Bangladesh",,1,5,['COVID'],478,True
2,2021-07-14 17:18:48+00:00,1415360142904803331,"#AAI #Imphal #airport today received 09 boxes of #covid #vaccines to strengthen nation's  #fightagainstcorona by facilitating another #AirIndia #flight and was handed over to Family welfare department of #govtofmanipur.

#Unite2fightcorona  
@aairedner @AAI_Official @MoCA_GoI https://t.co/P1XxHkR5xL","Imphal, India",,0,3,"['AAI', 'Imphal', 'airport', 'covid', 'vaccines', 'fightagainstcorona', 'AirIndia', 'flight', 'govtofmanipur', 'Unite2fightcorona']",692,True
3,2021-07-14 16:17:54+00:00,1415344816922136576,"#BreakingNews| To contain the spread of #COVID-19, Darjeeling and Jalpaiguri District Administration issues tourist protocols.
 
#WestBengal https://t.co/iAsZGQWSlW","Kolkata, India",,0,1,"['BreakingNews', 'COVID', 'WestBengal']",548,False
4,2021-07-14 15:10:28+00:00,1415327846466084864,"Btw lots of rumors of high dose Vitamin D as prevention method for Covid. 

I am not an expert....but please research first. Don't just get into the trend. It could hurt you if you are not careful 🥺. Just saying it as a friend.

#COVID #VitaminD #CovidIsNotOver #DeltaVariant https://t.co/ul48dcAri3",,,0,0,"['COVID', 'VitaminD', 'CovidIsNotOver', 'DeltaVariant']",365,False
5,2021-07-14 14:58:35+00:00,1415324855084359684,Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona https://t.co/oGxEI8me6K https://t.co/HPUK1nODxP,"Jodhpur, India",,0,1,"['COVID', 'IndiaFightsCorona']",412,False
6,2021-07-14 14:47:31+00:00,1415322069512843269,Next level of supremacy. Then we continue to wonder how England and Europe got effected so badly in 2019. I just don't get it. Like what is there in the water? #COVID https://t.co/Vc02BdVKk9,India,,0,1,['COVID'],496,False
7,2021-07-14 14:38:23+00:00,1415319771810131972,"I was told today by a senior faculty form Delhi that some Profs in Medical Colleges didn’t takes vaccines and succumbed to #Covid_19 in the second wave in April. Those who were well vaccinated didn’t suffer or had mild #covid 
Some of them were his friends. https://t.co/kVH07yohal","Karamsad, Anand, Gujarat-India",,2,12,"['Covid_19', 'covid']",4205,False
8,2021-07-14 13:50:36+00:00,1415307747722031105,"The world is a book and those who do not travel read only one page.

Click here to check out the website - https://t.co/VnqfoDEi2O

#ManishaaDubey #iflynfeast #wednesdaythought #Wednesdayvibe #influencer #travelblogger #solofemaletraveler #entrepreneur #followme #COVID #COVID19",Kanpur,,2,9,"['ManishaaDubey', 'iflynfeast', 'wednesdaythought', 'Wednesdayvibe', 'influencer', 'travelblogger', 'solofemaletraveler', 'entrepreneur', 'followme', 'COVID', 'COVID19']",1444,False
9,2021-07-14 13:32:17+00:00,1415303135233339395,"Family ktvs like #TeoHeng and #Manekineko closed down but ""dirty"" ktvs survived.
.
Hmm.. This gives potential entrepreneurs some ideas what business to do. 
.
#Singapore #COVID19 #covid",Singapore,,0,1,"['TeoHeng', 'Manekineko', 'Singapore', 'COVID19', 'covid']",28,False
10,2021-07-14 13:07:41+00:00,1415296947380834304,"market in Thailand @William67335893 https://t.co/IsGvjd30Dg
#Thailand #ThailandNews #Thai #bangkok #CovidIsNotOver #COVID19 #Covid_19 #COVID #DeltaVariant #Delta #Corona #coronavirus #pandemic #pandemia #StayHealthy #staysafe #lockdown #SocialDistancing #streetphotography #people",,,0,1,"['Thailand', 'ThailandNews', 'Thai', 'bangkok', 'CovidIsNotOver', 'COVID19', 'Covid_19', 'COVID', 'DeltaVariant', 'Delta', 'Corona', 'coronavirus', 'pandemic', 'pandemia', 'StayHealthy', 'staysafe', 'lockdown', 'SocialDistancing', 'streetphotography', 'people']",373,False
11,2021-07-14 13:02:57+00:00,1415295756286652416,@MoHFW_INDIA @myogiadityanath @PMOIndia  @mansukhmandviya Time #India take notice of @IsraeliPM &amp; few other Countries who declared win over #Covid too soon. Fast #Vaccination is key. Populated  #India has genuine issues with #vaccines. Follow #COVIDAppropriateBehaviour is answer https://t.co/dmrglEHK2E,"#Kolkata,#Assam",,0,0,"['India', 'Covid', 'Vaccination', 'India', 'vaccines', 'COVIDAppropriateBehaviour']",984,False
12,2021-07-14 12:05:56+00:00,1415281405278359555,"#garbage piled up beside GT Road &amp; 
NL School Road
People eating beside, without any #COVID protocal
This is how #ChirkundaMunicipality working
@rashtrapatibhvn
@PMOIndia
@HemantSorenJMM
@dc_dhanbad 
@jspcbranchi https://t.co/8PPdEVtabg",,,0,0,"['garbage', 'COVID', 'ChirkundaMunicipality']",108,False
13,2021-07-14 11:00:32+00:00,1415264948524040192,"Stay safe
#covid https://t.co/mBVNiuMi23","Karachi, Pakistan",,0,0,['covid'],242,False
14,2021-07-14 09:41:13+00:00,1415244987730567168,"Let's learn to live with the COVID pandemic. Let's keep COVID away from our homes by following social distance, proper Covid hygiene &amp; by wearing mask in public places. SMC's mission #CoronaKoHarana 
#CovidIsNotOver #pandemic #COVID #Covid_19 #GetVaccinated #CovidFreeSurat https://t.co/QVnMha9yOb","Surat, India",,11,31,"['CoronaKoHarana', 'CovidIsNotOver', 'pandemic', 'COVID', 'Covid_19', 'GetVaccinated', 'CovidFreeSurat']",29537,True
15,2021-07-14 08:45:22+00:00,1415230930382299140,"@hyzaidi Since nobody follows any SOP's in #Lahore, will soon see surge in the #covid cases.",Lahore,,0,1,"['Lahore', 'covid']",326,False
16,2021-07-14 08:26:01+00:00,1415226063542571011,"#MHA issues advisory, urges the States to issue strict directions to local district administration  to regulate crowded places and  enforce  strict #COVID appropriate behaviour in view of reported blatant violations of #COVID norms in several parts of the country https://t.co/ejfwH98N8F","Patna, Bihar, India🇮🇳",,2,19,"['MHA', 'COVID', 'COVID']",90041,True
17,2021-07-14 08:24:35+00:00,1415225702140420097,Central &amp; state leaders squabble over the availability of #vaccines blaming each other for issues being faced by the citizens. Lakhs are getting vaccinated everyday but we desperately need to up this number if we are serious about tackling the impending #thirdwave. #covid #India,"Delhi, India",,1,5,"['vaccines', 'thirdwave', 'covid', 'India']",12918,True
18,2021-07-14 08:22:00+00:00,1415225052014923783,"market in Thailand @William67335893  https://t.co/KQrWEe1mwJ
#Thailand #ThailandNews #Bangkok #Delta #DeltaVariant #COVID19 #CovidIsNotOver #Covid_19 #COVID #lockdown #Corona #coronavirus #pandemic #pandemia #StaySafe #stayhealthy #staypositive #StayStrong #streetphotography",,,0,3,"['Thailand', 'ThailandNews', 'Bangkok', 'Delta', 'DeltaVariant', 'COVID19', 'CovidIsNotOver', 'Covid_19', 'COVID', 'lockdown', 'Corona', 'coronavirus', 'pandemic', 'pandemia', 'StaySafe', 'stayhealthy', 'staypositive', 'StayStrong', 'streetphotography']",373,False
19,2021-07-14 06:16:16+00:00,1415193407589216259,"market in Thailand @William67335893  https://t.co/U835ekXHQ5
#Thailand #ThailandNews #Thai #bangkoklockdown #Bangkok #lockdown #lockdownrules #COVID19 #CovidIsNotOver #Covid_19 #COVID #DeltaPlusVariant #Delta #Corona #coronavirus #StaySafe #stayhealthy #pandemic #pandemia #market",,,0,1,"['Thailand', 'ThailandNews', 'Thai', 'bangkoklockdown', 'Bangkok', 'lockdown', 'lockdownrules', 'COVID19', 'CovidIsNotOver', 'Covid_19', 'COVID', 'DeltaPlusVariant', 'Delta', 'Corona', 'coronavirus', 'StaySafe', 'stayhealthy', 'pandemic', 'pandemia', 'market']",373,False
20,2021-07-14 04:29:44+00:00,1415166597526863872,"Thanks @NewsX My initiative recognised by media
🙏 plezz share to reach more needy children &amp; support future of nation
#covid #unacademy #teacher 
@EduMinOfIndia @dpradhanbjp @ombirlakota @anandmahindra @RomanSaini @viveksinhaisb @AditiShriv @ArunabhKumar @gauravmunjal @SonuSood https://t.co/kbmZAWWJqq",,,3,8,"['covid', 'unacademy', 'teacher']",355,False
