,Datetime,Tweet Id,Content,Location,Retweeted Tweet,Retweeted Count,Like Count,Hashtags,Follower Count,Verified User
0,2021-04-12 23:47:18+00:00,1381755839233417219,"Is #Covid exempted to this rally ? 

SHAME ! https://t.co/FXwyUMwMPI","Vijayawada, India",,0,0,['Covid'],19,False
1,2021-04-12 20:10:04+00:00,1381701170922594305,"This is how restaurants violating COVID-19 Restrictions which is ultimately not helping breaking the chain.
#annapoornaresto #mahape #NaviMumbai @LoksattaLive @mataonline @uddhavthackeray @CMOMaharashtra #COVID #BreakTheChain #mumbailockdown #coronavirus @Navimumpolice https://t.co/cXTuhddMyG",,,0,0,"['annapoornaresto', 'mahape', 'NaviMumbai', 'COVID', 'BreakTheChain', 'mumbailockdown', 'coronavirus']",2,False
2,2021-04-12 20:07:07+00:00,1381700428140703744,"If PM and HM of the Union Council of Ministers, don't follow #Covid protocol, then who will follow?
Does @ECISVEEP needs written complaints?",Dehradun Uttarakhand,,0,0,['Covid'],2314,False
3,2021-04-12 19:31:39+00:00,1381691503005683712,"Imp Announcement: Given the current #COVID-19 situation in Maharashtra,  postponed state board exams for class 10th &amp; 12th. The present circumstances are not conducive for holding exams.Students health is priority. #HSC #SSC #exams
@VarshaEGaikwad @MumbaiNCP",,,0,1,"['COVID', 'HSC', 'SSC', 'exams']",128,False
4,2021-04-12 19:09:33+00:00,1381685940670763010,"we won't just go back to being the people we were before Covid-19 crashed over us. How we've changed and how long the effects will linger, is an experiment playing out in real time??
#COVID #lockdown #pandemic","Mumbai, India",,0,0,"['COVID', 'lockdown', 'pandemic']",65,False
5,2021-04-12 19:05:34+00:00,1381684937846267905,"#coronavirus will be the real tough time for #COVID hospitals &amp; for #Chandigarh Admn due to:

-- OVER CROWDED hospitals
-- SHORTAGE of MEDICAL STAFF &amp; BEDS in ICU's 
--SCARCITY of OXYGEN CYLINDERS 
--UNAVAILABILITY of REMDESIVIR INJECTION
@vpsbadnore
@KirronKherBJP
@manu__parida","Chandigarh, India",,0,3,"['coronavirus', 'COVID', 'Chandigarh']",171,False
6,2021-04-12 18:53:03+00:00,1381681787995185152,"We the People are Responsible for all this things.

Please Retweet my video so that everyone get this message.
Hope you got what I requested from you all.
 Whole video link is in bio
#covidindia #COVIDIOTS #COVID19 #CovidVaccine #COVID https://t.co/EwxyAj05BZ","Mumbai, India",,1,3,"['covidindia', 'COVIDIOTS', 'COVID19', 'CovidVaccine', 'COVID']",340,False
7,2021-04-12 18:46:39+00:00,1381680179303510021,Whhaaatttt a match !! Whhhaatttt a @IamSanjuSamson vs @klrahul11 !! Incredible paisa wasool match. #COVID +ve hone pe isse achha timepass nahi ho sakta mera. #IPL #RRvPBKS,Raipur (C.G) ,,0,0,"['COVID', 'IPL', 'RRvPBKS']",250,False
8,2021-04-12 18:13:57+00:00,1381671947642138625,"12.04.2021
 #Covid+ve cases in India, after showing declining trend for months,recently witnessed steep rise&amp;in the last24hrs rose by168912- much higher than yesterday(152879).Total cases is13527717;recovery so far-12156529(89.86%); fatalities-170179(1.26%)&amp; active-1201009(8.88%)","Chennai, India",,1,1,['Covid'],532,False
9,2021-04-12 18:08:59+00:00,1381670696976191489,Any lead for #Remdesivir at Mira Road. A relative in critical condition. Any leads will be appreciated. Please RT. #miraroad #covid #remdesivirinjection,Mumbai,,2,2,"['Remdesivir', 'miraroad', 'covid', 'remdesivirinjection']",839,False
